cdoptim,99849,40,0,1,195,0,3
bug31092921_apply,1413,0,0,1,1,0,1
catspace,142065,77,0,3,181,0,4
catlmnr,118369,15,0,2,102,0,0
catappcont,30944,17,0,1,12,0,2
catbctab,20182,14,0,1,38,0,0
catjobq,10546,6,0,1,9,0,0
dbmsperf,19295,1,0,1,12,0,2
dbmscert,1274,1,0,1,0,0,0
dbmsbctab,4875,2,0,1,0,0,0
dbmstbdat,1724,1,0,1,0,0,0
catplug,36178,6,0,1,76,0,0
catgwmcat,71820,177,1,1,99,0,2
bug_31145804_apply,1450,0,0,1,1,0,0
bug_31011361_apply,6114,0,0,1,13,0,0
sdonetmd,86275,29,0,1,41,140,0
bug_31942136_apply,3173,0,0,1,3,0,0
cataudit,158711,57,22,1,168,0,4
execai,1179,0,0,1,0,0,0
deptxn,11987,8,0,1,8,0,0
bug_31945038_apply,1430,0,1,1,2,0,0
sdogr,132949,0,1,1,0,534,0
catjsont,73769,6,0,1,3,0,0
catmaintplan,2683,1,0,1,0,0,0
catsnap,174852,94,0,1,179,0,30
dbmsmaintplan,15873,1,0,1,0,0,0
bug_31993795_apply,1364,0,0,1,1,0,0
bug_32080081_apply,4155,1,0,1,4,0,1
bug_31462082_apply,2470,0,0,1,2,0,0
catmaintplanv,1670,0,0,1,0,0,0
bug_29831567_apply,2210,0,0,1,3,0,0
catstrr,57108,33,0,1,79,0,0
bug_32124176_apply,885,0,0,1,0,0,0
bug_32218552_apply,1323,0,0,1,1,0,0
dbmsappcon,15599,2,0,1,11,0,0
bug31374373,961,0,0,1,0,0,0
bug_32190284_apply,1200,0,1,1,0,0,0
bug_30310195_apply,2780,0,0,1,1,0,0
bug_32252294_apply,1306,0,0,1,1,0,0
bug_32355765_apply,1563,0,0,1,1,0,0
dbmsedu2,1362,1,0,1,0,0,0
utlrcmp2,8424,0,0,1,0,0,0
bug_32603152_postapply,1953,0,0,1,2,0,0
bug_17777718_apply,47073,8,0,1,68,0,0
bug_32438777_apply,6867,0,0,1,4,0,1
bug31115653_postapply,2466,0,0,1,1,0,0
32385068_apply,6041,2,0,1,3,8,0
bug_32003908_apply,1560,0,0,1,1,0,0
cdhcs,559319,328,0,1,380,0,0
dbmshier,5025,1,0,0,0,0,0
bug_31926848_apply,1951,0,0,1,1,0,0
bug_33109335_apply,1592,0,0,1,3,0,0
bug_32583355_apply,12875,0,3,1,9,0,0
catggshard,2504,0,1,1,0,0,0
bug_32610271_apply,1516,0,0,1,1,0,0
dbmsstr,83135,4,2,25,0,0,0
dbmsatsk,16680,8,0,1,0,0,0
dbmsawr,82093,3,0,1,2,0,7
dbmschnf,3681,0,0,1,0,0,0
dbmsfus,3728,1,0,1,2,0,0
dbmsidxu,24637,1,0,1,0,0,0
dbmsmb,4038,1,0,1,0,0,0
dbmsmntr,11265,1,0,1,0,0,0
dbmspspi,24606,1,0,1,0,0,0
dbmsres,2941,2,0,1,0,0,0
dbmsslrt,32537,3,0,1,0,0,0
dbmsslxp,2223,1,0,1,0,0,0
dbmstran,8601,4,0,1,0,0,0
dbmstxin,2703,2,0,1,0,0,0
dbmsuadv,17517,4,0,1,0,0,7
dbmsumf,18846,1,0,1,0,0,0
dbmssrv,39430,2,0,1,1,0,0
bug_32952285_apply,11673,20,0,1,10,0,0
bug_33253504_apply,1423,0,0,1,2,0,0
sdocs,44684,6,0,1,2,130,1
29201539_apply,1654,0,0,1,0,4,0
32131774_apply,1908,0,0,1,0,4,0
epsgsrids32987004,53359,1,1,0,32,100,0
bug_31639082_apply,1823,0,0,1,1,0,0
bug_32440681_apply,1573,0,0,1,1,0,0
catqos,7682,26,1,1,21,0,0
bug_29931230_apply,4049,0,0,1,1,0,0
bug_32567612_apply,2972,0,0,1,2,0,0
dbmsplts,64210,9,0,1,3,0,0
bug_31113455_apply,2585,0,0,1,2,0,0
bug_29524043_apply,3294,0,0,1,1,0,0
bug_29887840_apply,8353,0,0,1,9,0,0
bug_30518114_apply,3146,0,0,1,1,0,0
bug32506809_apply,3820,0,0,1,5,0,0
bug-33344767_apply,1027,0,0,1,0,0,0
cathive1,40602,24,0,1,57,0,0
sdordfty,76258,7,0,1,3,61,0
dbmssts,7532,1,0,1,0,0,0
bug_32012400_apply,2576,0,0,1,3,0,0
bug_32258388_apply,3352,0,0,1,3,0,0
catmacc,214107,0,0,1,318,0,0
bug_32926653_apply,4623,0,0,1,16,0,0
catcap,105854,51,0,1,97,2,0
sdogeom,87849,0,1,1,0,209,0
bug_30865346_apply,2767,0,0,1,2,0,0
bug_33648273_apply,2223,0,0,1,2,0,0
bug34113189,952,0,1,1,0,0,0
bug_33270914_apply,1514,0,0,1,1,0,0
bug_33313374_apply,1628,0,0,1,1,0,0
catcheckviews,16387,6,0,1,17,0,0
33955060_apply,4109,1,0,1,1,4,0
bug_34090927_apply,1678,0,0,1,1,0,0
catschv,345595,142,0,1,366,0,0
bug_28971177_apply,1350,0,0,1,1,0,0
bug_32880490_apply,3643,0,0,1,1,0,0
bug_33527739_apply,1129,0,0,1,0,0,0
bug32425205_apply,1293,1,0,1,2,2,1
sdoepsgsrid32777,2295,1,1,0,0,4,0
sdoogcsrid9932775,12237,1,1,0,18,31,0
sdoepsgdatum6289,1693,1,1,0,1,6,0
bug_33513494_apply,2892,0,0,1,2,0,0
catmacd,319296,0,0,1,69,4,3
catnotifications,4492,2,0,1,0,0,0
catnotificationsv,8087,5,0,1,8,0,0
dbmsnotifications,16130,1,0,1,0,0,0
catlmnr_mig,16532,0,0,1,40,0,0
bug_29356306_apply,1488,0,0,1,1,0,0
dbmstsdpm,9736,2,0,1,1,0,0
epsgsrid8311,5770,1,1,0,9,17,0
bug_32634996_apply,1290,1,0,1,1,0,0
bug_33759204_apply,1498,0,0,1,2,0,0
dbmsfs,7947,1,0,1,0,0,0
bug_33942581_apply,3310,0,0,1,1,0,0
objnum_reuse_apply_script,1323,0,0,2,0,0,0
dbmscr,32950,25,0,4,37,0,8
dbmscrs,1990,0,0,1,0,0,0
bug_35012866_apply,1622,0,0,1,2,0,0
sdo_postapply,946,0,0,2,0,1,0
srid1005714,17509,1,1,0,27,47,0
bug_34496630_apply,1625,0,0,1,1,0,0
bug_35170600_apply,1128,0,0,1,1,0,0
dbmsinmemadvisor,4568,1,0,1,0,0,3
bug_32378953_apply,6735,0,0,1,6,0,2
prvsash,21,1,0,1,12,0,1
prvsspmi,22,0,0,1,0,0,9
prvtsrv,21,2,0,1,11,0,0
prvtash,21,0,0,1,607,0,24
prvtaii,21,0,0,1,210,0,13
prvthdm,21,0,0,1,222,0,2
prvtspmi,22,0,0,1,135,0,158
prvtspm,21,0,0,1,5,0,28
prvtstai,22,10,3,1,703,0,17
prvtoptim,23,0,0,0,31,0,1
prvtsqlqi,23,0,0,1,13,0,0
prvtemxi,22,1,0,1,13,0,6
prvtdputh,23,0,0,1,0,0,0
prvtdput,22,1,0,1,12,0,1
prvthpui,22,1,0,1,0,0,0
prvtbpui,22,0,0,1,14,0,0
prvtbpw,21,4,0,1,308,0,367
prvtcs,413538,1,0,1,238,768,4
prvtgmd,69779,7,0,1,26,127,0
prvtbpm,21,0,0,1,230,0,322
dbmsrmin,22,3,0,1,0,0,0
prvtrmad,22,0,0,1,0,0,0
prvtfspi,22,12,0,1,175,0,5
prvtgrxh,17944,0,1,1,0,41,0
prvtgr,361899,1,0,1,40,1587,0
prvtgrxb,41585,0,0,1,0,43,0
prvtawr,21,1,0,1,305,0,301
prvtawrs,22,0,0,1,1629,0,134
prvtstat,22,0,0,1,159,0,40
prvsawrs,22,1,0,1,0,0,9
prvtbsch,22,2,0,1,190,0,7
prvtspcu,22,2,0,1,279,0,10
prvtmacp,22,7,2,1,98,0,0
prvtsodacoll,26,0,0,1,16,3,0
prvtaqiu,22,0,0,1,32,0,13
prvtilm,21,0,0,1,322,0,124
prvtaqxe,22,0,0,1,47,0,0
prvtaqis,22,0,0,1,123,0,0
prvtaqim,22,1,0,1,140,0,3
prvtaqmi,22,0,0,1,88,0,0
prvtaqds,22,20,2,1,278,0,101
prvttxfm,22,0,0,1,4,0,0
prvtsmbi,22,0,0,1,6,0,12
prvtjson,22,1,0,1,14,0,0
prvtai,20,0,0,1,10,0,1
prvtstatadvi,26,0,0,1,53,0,0
prvsaii,21,0,0,1,0,0,2
prvsawr,21,0,0,1,1,0,7
prvsumfi,22,0,0,1,0,0,2
prvtsnap,22,3,0,1,217,0,35
utlcoll,21,1,0,1,0,0,0
prvsemx_perf,26,0,0,1,0,0,0
prvsawrv,22,6,0,1,2,0,1
prvtrlsa,22,0,0,1,1,0,0
prvtemx_perf,26,0,0,1,31,0,0
prvtperf,22,0,0,1,192,0,35
prvtemx_rsrcmgr,29,0,0,1,128,0,2
prvtrep,21,0,0,1,47,0,0
prvtamgt,22,1,0,1,156,0,6
prvtatsk,22,0,0,1,10,0,0
prvtautorep,25,0,0,1,22,0,0
prvtsqld,22,1,0,1,134,0,29
prvtds,20,7,0,1,17,0,0
prvtdiag,22,4,0,1,61,0,1
prvtredacta,25,0,0,1,6,0,0
prvtappcont,25,20,0,1,27,0,9
prvthadoop1,25,1,0,2,64,0,0
prvt3glh,52281,0,0,1,0,320,0
prvtgeom,194374,2,0,1,25,554,0
sdoutlb,378214,2,0,1,70,764,0
prvtldap,22,2,0,1,0,0,0
prvtcapi,22,1,0,1,61,0,5
prvtinmemadmin,28,1,0,1,15,0,0
prvthadoop,24,0,0,3,2,0,0
prvtimd,50910,15,0,1,20,117,0
prvtsidx,172914,1,0,1,58,186,0
prvtpidx,20928,1,0,1,3,9,0
prvtmig,27223,1,0,1,17,37,0
prvttune,53109,3,0,1,40,61,0
sdoaggrb,43316,19,0,1,1,130,0
prvt3gl,138947,0,0,1,6,519,0
prvtsam,87361,2,0,1,48,139,0
sdoobjtrkrb,80270,1,0,1,10,30,49
prvtgri,482015,2,1,1,175,1158,4
prvtgrag,38034,1,0,1,12,169,0
prvttnpc,23374,1,0,1,22,28,0
prvtpc,256356,1,0,1,119,359,0
prvttin,80567,1,0,1,19,187,0
sdordfm,235293,2,0,1,20,157,2
sdordfb,1973257,205,0,2,835,683,170
prvtgwmco,23,3,0,1,20,0,7
prvtgwmdb,23,10,0,1,217,0,10
prvtgwmpl,23,5,0,1,775,0,9
prvtxpln,22,0,0,1,172,0,8
prvtxschu,23,1,0,1,0,0,0
prvtreut,22,0,0,1,0,0,0
prvtobtk,22,0,0,1,0,0,0
prvtemx_admin,27,5,3,1,177,0,0
prvtreie,22,11,0,1,29,0,0
prvtpexei,23,0,0,1,16,0,0
prvthpexei,24,0,0,1,0,0,0
prvtpexe,22,0,0,1,4,0,0
prvtaclsrv,24,0,0,1,59,0,0
execschlb,23,1,0,1,1,0,3
prvtsodadml,25,0,0,1,3,0,0
prvtsodadom,25,0,0,1,26,0,0
prvtsodapls,25,0,0,1,1,0,0
prvtsodautil,26,2,0,1,18,0,0
prvtpckl,22,1,1,1,15,0,0
prvtkzrxh,23,2,0,1,2,0,0
prvsemxi,22,0,0,1,0,0,0
prvsawri,22,0,0,1,0,0,4
prvthcap,22,1,0,1,0,0,0
prvtlmd,21,6,0,1,478,0,178
prvsspai,22,0,0,1,0,0,1
prvtbcap,22,0,0,1,82,2,1
prvtblut,22,0,0,1,64,0,3
prvtemx_dbhome,28,1,0,1,161,0,0
prvtemx_cell,26,0,0,1,485,0,27
prvtjob,21,1,0,1,4,0,0
prvtlmcb,22,6,0,1,320,0,0
prvtplts,22,0,0,1,129,0,0
prvtawri,22,1,0,1,107,0,17
prvtumfi,22,1,0,1,7,0,16
prvtdst,21,0,0,1,14,0,13
prvtcmpr,22,1,0,1,111,0,18
prvtsqlq,22,0,0,1,0,0,0
sdotopob,191624,8,0,1,194,568,0
prvtgwmut,23,15,16,1,128,0,10
prvtgwmcl,23,3,1,1,120,0,0
prvtbord,22,5,0,1,143,2,0
prvtsmb,21,0,0,1,9,0,4
prvtgrih,117534,4,1,1,0,676,0
execrsa,21,0,0,1,1,0,1
sdolrsb,323259,1,0,1,19,1414,0
prvtmaintplan,27,0,0,1,28,0,0
prvtbapp,22,0,0,1,102,0,0
prvtbstr,22,298,140,1,333,0,3
prvtbxstr,23,948,503,1,1246,0,0
prvthstr,22,2,0,1,0,0,0
prvtbsdp,22,0,0,1,8,0,1
prvtappcon,24,0,0,1,0,0,0
prvtxdz0,22,4,0,1,10,0,0
prvtxdbz,22,1,0,1,25,0,0
prvtrctv2,23,0,0,1,17,0,0
prvtrcmp2,23,0,0,1,43,0,1
prvtedu2,22,0,0,1,0,0,0
prvtlmsb,22,0,0,1,51,0,7
prvthier,22,0,0,0,6,0,0
prvthidx,22,0,0,1,0,0,0
prvtpstdy,23,1,0,1,7,0,0
prvthcmp,22,0,0,1,0,0,0
prvthfgr,22,0,0,1,0,0,6
prvthfie,22,4,0,1,0,0,0
prvthitr,22,1,0,1,0,0,0
prvsfus,21,0,0,1,5,0,0
prvsfusc,22,0,0,1,0,0,0
prvtfus,21,0,0,1,19,0,0
prvtpspi,22,2,0,1,68,0,0
prvtuadv,22,0,0,1,14,0,0
prvthlrt,22,0,0,1,0,0,0
prvtxplni,23,0,0,1,23,0,0
prvtesch,22,2,0,1,46,0,0
prvtwlm,21,0,0,1,39,0,0
prvtrmin,22,4,0,1,96,0,43
prvtcsx,21,2,0,1,56,0,0
prvtsqtk,22,1,0,1,38,0,0
prvtgra,80798,1,0,1,87,134,0
prvtgru,97228,1,0,1,48,118,0
prvthsmt,22,1,0,1,0,0,0
prvthssm,22,1,0,1,0,0,0
prvthsrp,22,2,0,1,0,0,0
prvthsts,22,0,0,1,0,0,0
prvtadv,21,0,0,1,131,0,4
prvthxstr,23,6,0,1,7,0,0
prvtpq,20,0,0,1,1,0,0
prvtrmie,22,0,0,1,3,0,1
prvtrmpe,22,0,0,1,0,0,0
prvtrmge,22,0,0,1,0,0,0
prvtrmpa,22,0,0,1,1,0,0
prvtrtr,42449,6,3,1,3,43,0
prvthesh,22,12,0,1,0,0,0
prvtsqlf,22,0,0,1,12,0,0
prvtcr,20,1,0,1,93,0,44
prvtmb,20,0,0,1,1,0,10
prvtinmemadvisor,30,1,0,1,27,5,15
